,text,created_at
2804,"RT @otsune: 転売屋論争は「需要と供給で価格バランスが決まるのが市場」という建前が必ず出てくるけど。
やってることの実態は「川を上流でせき止めて、困った住民に水を高額で売りつける」という山賊行為で、批判されているのはそっちの行為だという事に話のフォーカスを集中させるの…",2021-07-25 23:11:24+00:00
2805,RT @motoca310: 予想以上の働きを強いられる防犯カメラ https://t.co/pTOS1ZsI8Z,2021-07-25 18:48:34+00:00
2806,"RT @D_tracker_taka: 道の駅でコーヒー飲んでたら族車軍団がふかしながら入って来て
元気やなぁ…と思って見てたら、後からランボルギーニとかの集団が入ってきて族車を遥かに上回る爆音で駐車場内で吹かしまくって、それを見てた族車のニーチャンが
｢めっちゃ迷惑やろアレ……",2021-07-25 17:25:33+00:00
2807,@Hiro_macchan おお、75%が発熱という報告に一致しますね,2021-07-25 17:18:33+00:00
2808,大変な良記事だった https://t.co/vMxo9gy7uD,2021-07-25 14:34:57+00:00
2809,RT @MatthewMohanCNA: Now off to cover both Singapore’s Table Tennis singles players Clarence Chew and Yu Mengyu who will be in action early…,2021-07-25 12:36:17+00:00
2810,"今回のオリンピック絡みのゴタゴタを見ていて感じていた違和感の全てが綺麗にまとめられていた。「旧世代の日本」の膿がみな出てきたということであり、これを踏まえた上で乗り越えて「新世代の日本」に向かっていかなければならない、と
https://t.co/bHtfVTv7yw",2021-07-25 11:36:26+00:00
2811,RT @karapaia: カラパイア : 「ごめんね、もう手遅れなの」コロナ感染し重症になった若者が最後に医師に懇願すること「今からワクチンを打ってください」 https://t.co/DddICTzjGA https://t.co/scssbFw0Dz,2021-07-25 01:44:34+00:00
2812,なお前々から指摘があるように、これが「黒」（100%超）であっても実際には自宅療養患者なども多いことから必ずしも全員が対策病床を埋めるわけではないので、100%を多少超えたぐらいなら多少の余裕が残っていることもある,2021-07-25 01:27:19+00:00
2813,オリンピック始まったばかりなのに、一都三県は早々に揃って真っ黒になっていた https://t.co/MmuQAAaUeW,2021-07-25 01:25:54+00:00
2814,東京都のECMO使用数がグンと上がってきた。人工呼吸器使用数は第三波ほどではないが第四波以降ずっと高止まりなのが気になる https://t.co/jsSO1syrOt,2021-07-25 01:23:15+00:00
2815,RT @mruef: Full phone number database of #Clubhouse is up for sale on the #Darknet. It contains 3.8 billion phone numbers. These are not ju…,2021-07-25 01:16:56+00:00
2816,"モデルナ製ワクチンの効果持続性に関するNEJM短報。確かワクチン完成当初ぐらいから同じことが言われていた気がするが「6ヶ月」は持続するという結果。それ以降については、どのような形でブースター接種をすべきかも含めて研究中とのこと
https://t.co/4MslEzvjQN",2021-07-25 00:59:19+00:00
2817,@ikeji 押印：「もっともっと頑張りましょう」,2021-07-25 00:56:29+00:00
2818,"@Hiro_macchan まぁこのビッグウェーブに自分も乗って、他人も乗せようとしているんじゃないですかね
https://t.co/wAMsyzZNjh",2021-07-25 00:05:36+00:00
2819,「未経験から3ヶ月でデータサイエンティストになって人生一発逆転」という言説がまことしやかに広められあちこちでオンライン講座とかDSスクールみたいなのが乱立して以降、それまでのDS像とは全く似ても似つかない「人生一発逆転系DS」が大… https://t.co/nEhYhA831K,2021-07-25 00:04:05+00:00
2820,@Hiro_macchan 多分なんですが「今時の機械学習は全てwebやアプリで使われているので、webサーバやアプリとして実装するところが分からないと元教授のような専門家でも仕事がないから、俺様のオンライン講座でDockerとG… https://t.co/ZwUZN6lVUl,2021-07-24 23:54:16+00:00
2821,RT @TMR15: 音楽４団体の職域接種でしたが、会場はほぼ空席でした。エンタテインメント業界の嘆きを聞くわりに、ワクチン接種に消極的な気がします。ワクチンを接種しても感染はしますが、重篤化を防ぎ医療従事者の皆さんの負担を軽減させ、イベントの実現に向けて１つ１つ頑張っていきま…,2021-07-24 22:59:06+00:00
2822,統計分析系のパッケージはRにはあってもPythonにはない系統のものもまだまだあるし、そもそもRとPythonのどちらか片方が覚えられる人にとっては残る片方も簡単に覚えられるくらいどちらも優しい言語だし、大した手間ではないのだから… https://t.co/iIUh48y6Rn,2021-07-24 22:21:03+00:00
2823,20代の自宅療養していた患者が体調悪化で救急搬送されてくるも、陰圧室が埋まっていて救急車内で酸素吸入を受けざるを得ない状況だった、とのこと https://t.co/ERbHQgS3KZ,2021-07-24 22:12:54+00:00
2824,@odashi_t ワロタ（消える前に読んだ）,2021-07-24 22:03:31+00:00
2825,@odashi_t 根底から突っ込んでくれて有難う（字数の都合で突っ込み切れなかった結果おかしな話になった）,2021-07-24 21:58:11+00:00
2826,@odashi_t 某所から「まぁGit『ではない』か」という趣旨のツッコミがあった,2021-07-24 21:54:20+00:00
2827,@odashi_t Git使ってるっけ（どれだか分からない）,2021-07-24 21:46:58+00:00
2828,RT @yutakashino: 森・菅・小池の五輪開会式“口利きリスト” | 週刊文春　2021年4月8日号https://t.co/tf257boHpc ホントだ．文春の4月8日に書いてあった．昨晩の五輪開会式，海老蔵は森が強引に突っ込み，火消しと木遣りは百合子が突っ込んだ…,2021-07-24 20:52:08+00:00
2829,元教授がResearch Scientistとか研究系roleではなく、直接GitとかDocker触らなきゃいけない現場のwebエンジニア的な開発roleに行かなきゃいけないAI開発業界って一体どこにあるんですかね。ちなみにうちの… https://t.co/xcG11Jc8xV,2021-07-24 20:05:24+00:00
2830,@kenmcalinn 弊社Docker非推奨で社内では原則として使わないんですけどね。,2021-07-24 20:00:48+00:00
2831,RT @suekichiii: 開会式出たかったな… https://t.co/wCBmtcy1Lw,2021-07-24 15:24:23+00:00
2832,RT @FutagawaKasara: 当初のMIKIKO案のオリンピック開会式ってどんなだったんだろうな～って調べるために有料記事読んでみたら、なんであんな一貫性のない演出になったかの答え合わせが全部書いてあってワロタ、いや笑えねえ…　政治VSクリエイターじゃん。今年の3月に…,2021-07-24 15:23:59+00:00
2833,@Cur4E7Iox5S0mOR 前もこの問答やった気がするが、頭が丸いアイツだな,2021-07-24 15:23:19+00:00
2834,@NekoAntarctica 静かにしろ,2021-07-24 15:21:48+00:00
2835,@ZukashiT あまりにも一貫性も「軸」もなかったので、多分沢山いる利害関係者がそれぞれの親分とか子分に向けた内容をバラバラに作ってつぎはぎに繋いだんだろうなと思いました。一つ一つのパフォーマンスは素晴らしかったんですが、互いに世界観が違い過ぎて異様でした。,2021-07-24 10:11:02+00:00
2836,@ZukashiT 嫁さんは見終わった後で30分もずっと「ひどかった」と怒ってました笑,2021-07-24 10:05:47+00:00
2837,"RT @claclaponta: IOCが大絶賛したMIKIKO案

MIKIKO案を取り下げようと画策した佐々木氏の代案がIOCに受け入れられなかったというのが死ぬほどダサい https://t.co/fpqsH4zb6p",2021-07-24 10:04:10+00:00
2838,"RT @claclaponta: ちなみに開会式はMIKIKOさん（perfumeの中の人）と椎名林檎が最強の演出を完成させてたんだけど（AKIRAがバイクに乗り、マリオがプレゼンする的な）

電通の佐々木氏が自分の案と差し替えて、MIKIKOさんに連絡しなくなって、彼女が辞任…",2021-07-24 10:03:44+00:00
2839,@ZukashiT 個人的にはコールドジャパンって感じでしたね。あまりにも意識他界系過ぎてサム過ぎるといいますか。,2021-07-24 10:02:38+00:00
2840,@sawawww crocodileが南米でalligatorが北米とか聞いた気がありますが分かりません（日本語でthank youを言うには「ワニ」と言えばいい！と聞かされたアメリカ人が間違えてcrocodileと言ってしまうという鉄板ネタがあります）,2021-07-24 09:53:52+00:00
2841,RT @naomiosaka: Undoubtedly the greatest athletic achievement and honor I will ever have in my life. I have no words to describe the feelin…,2021-07-24 01:18:00+00:00
2842,RT @righty_rockets: 王、長嶋は前回の東京五輪を観客席から観ていました https://t.co/wO10FBjOFk,2021-07-24 00:48:29+00:00
2843,@yusk_ ダウンタウンの笑ってはいけないと紅白歌合戦足した感じがあったからなのではと,2021-07-24 00:46:33+00:00
2844,"RT @irasutoya: プラカードのイラスト（吹き出し付き）
https://t.co/fYClBBM1bL",2021-07-24 00:45:23+00:00
2845,RT @CNN: Tennis star Naomi Osaka lights the cauldron for the Tokyo Olympics. The Games are now declared open. Follow live updates: https://…,2021-07-24 00:20:23+00:00
2846,RT @bayashi_big: テレビには映らなかった幻のドローンのピクトグラム（リハで見た） https://t.co/FsL8EwwlSB,2021-07-24 00:18:03+00:00
2847,個人的な思いを言うと、このコロナ禍で日本中で中止を余儀なくされた「祭り」は沢山ある。弘前ねぷた、阿波踊り、よさこい、祇園山鉾、秋田竿燈などなど、日本中の祭りを開会式に一堂に集めて披露してもらっても良かったんじゃないかなと思いながら見ていた。特にねぷたは夜でこそ映えただろうなと,2021-07-24 00:13:57+00:00
2848,まぁ、この「軸」の一貫しないチグハグな感じこそが、もしかしたら日本社会の現状を映し出しているのかもしれないと思った,2021-07-24 00:06:43+00:00
2849,長野五輪開会式の浅利慶太演出は、ぶっちゃけ「ダサい」と感じたけど良くも悪くも一貫性があって印象に強く残った（流石は劇団四季の総帥）。だが今回の東京五輪開会式は何もかもがバラバラで印象に残らなかった。マスクを付けながらも出立ちに工夫を凝らした選手たちの入場行進の印象しか残っていない,2021-07-24 00:04:17+00:00
